#Number of concepts: 5
#Number of attributes the concept is dependent on: 3
#Concept components: {0: [10, 5, 10], 1: [8, 10, 5], 2: [10, 4, 0], 3: [5, 11, 5], 4: [8, 2, 1]}
#Noise prob: 0.2
#Order of concepts: [0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4]
#Length of concepts: [500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]
#Conflicting concepts: 0
#Functions used: {0: <function func1 at 0x10535fd70>, 1: <function func1 at 0x10535fd70>, 2: <function func1 at 0x10535fd70>, 3: <function func1 at 0x10535fd70>, 4: <function func1 at 0x10535fd70>}
#Composite concepts: []
#Gradual drift: 0
#Gradual drift length: 0
1,2,3,4,5,6,7,8,9,10,11,12,y
0.149105709553,0.434410878317,0.680158833677,0.985658587583,0.895097830798,0.0895033909426,0.199065213032,0.480450489999,0.641119039531,0.153995054307,0.802191431112,0.240950927372,0.564628751056
0.77864571318,0.43793891789,0.211752069735,0.637112832121,0.131569182792,0.998825006218,0.359184595061,0.109430008078,0.922635673106,0.445628776875,0.893333733709,0.418172453699,0.928497491212
0.588046249511,0.253641129736,0.632042643603,0.311317312315,0.71641785991,0.305632893995,0.0560670903226,0.999920818152,0.387190467463,0.35976679127,0.428078923611,0.965894971157,0.387263580405
0.522319501405,0.625859091755,0.995982410579,0.53649998731,0.116977203837,0.228909311997,0.35718135603,0.945711873347,0.229420317931,0.599547294665,0.0674707466513,0.0210063705204,0.121283601767
0.020433499737,0.872699044281,0.0516597235741,0.648722964397,0.362891167918,0.46528756571,0.938886263059,0.7706452943,0.927459073479,0.538697455791,0.944178185216,0.887085800973,0.784547978714
0.757667864664,0.490454034957,0.227324690125,0.777237503098,0.669332425848,0.822888595423,0.508876323906,0.388681611402,0.892540764379,0.95598920372,0.211805294539,0.808177849739,0.465499728167
0.594984943963,0.878481990762,0.313435915192,0.202595475008,0.460423326483,0.396440489466,0.249797855018,0.358560453424,0.498936719471,0.979717133886,0.915590883924,0.466406319378,0.742540752438
0.647548119723,0.716928773605,0.0487503313916,0.783145954445,0.65959001192,0.103635445934,0.302828243388,0.481333364087,0.918320869916,0.12445330168,0.559289407664,0.946743236085,0.407404753754
0.356402168239,0.452260874414,0.333710378749,0.406498356987,0.77713017521,0.914699994186,0.0298855246772,0.560643053756,0.625223942853,0.412086079726,0.267814534446,0.812729429694,0.483443021026
0.183248130277,0.534055271594,0.465369805588,0.928274435309,0.87700032584,0.0527045051227,0.847782963887,0.074746660701,0.916201479577,0.344824417958,0.718093591881,0.0313034795364,0.496297229628
0.879698134033,0.321220990294,0.289258141448,0.147289624683,0.700435172761,0.512021220178,0.038883186148,0.951723819461,0.364809005542,0.400792507117,0.0916093058429,0.661838665941,0.231746610621
0.140416144477,0.111407260918,0.605564507144,0.677828872569,0.979228057919,0.795592392409,0.401459423224,0.282316633841,0.725952476369,0.184216755448,0.30877252956,0.955731134132,0.471045817177
0.949757339195,0.639175657284,0.129335728286,0.437609425862,0.174779905654,0.330314407031,0.723468035154,0.383934500425,0.839556463739,0.503223089307,0.647066354093,0.665667612817,0.541482371739
0.749042525731,0.641562151045,0.577467092537,0.321767429211,0.179761719419,0.550653283426,0.115962414009,0.222670901558,0.152754541806,0.951650179595,0.756799884391,0.578668780135,0.688084350736
0.4544657785,0.051378189286,0.140328524132,0.0120187043772,0.91316344337,0.35572862587,0.435992347388,0.0318615803026,0.330232330322,0.138123580988,0.753911415421,0.194461552033,0.621183818904
0.971192855457,0.985143140443,0.589753963127,0.610506626017,0.127489417838,0.00926478445029,0.228435034216,0.921515589948,0.681174123747,0.399590770901,0.320540174109,0.0314178659316,0.216781710889
0.0784888308015,0.196949665397,0.171902455293,0.29256122475,0.829410227851,0.128176979796,0.757676559915,0.487262130008,0.16462315775,0.564228830787,0.000498932481586,0.996919128174,0.0930582815864
