#Number of concepts: 5
#Number of attributes the concept is dependent on: 3
#Concept components: {0: [8, 10, 9], 1: [3, 11, 11], 2: [2, 4, 11], 3: [3, 2, 1], 4: [4, 8, 4]}
#Noise prob: 0.2
#Order of concepts: [0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4]
#Length of concepts: [500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]
#Conflicting concepts: 0
#Functions used: {0: <function func1 at 0x10dfbfd70>, 1: <function func1 at 0x10dfbfd70>, 2: <function func1 at 0x10dfbfd70>, 3: <function func1 at 0x10dfbfd70>, 4: <function func1 at 0x10dfbfd70>}
#Composite concepts: []
#Gradual drift: 1
#Gradual drift length: 100
1,2,3,4,5,6,7,8,9,10,11,12,y
0.353311113816,0.183610361218,0.0887610556688,0.491187171412,0.337864404972,0.475265122976,0.918253493793,0.636097001858,0.781743463817,0.867759909412,0.0764129943992,0.314785267959,0.575305455876
0.0350969226743,0.689163623339,0.738411218365,0.694190425064,0.331910528964,0.475257402725,0.689325777323,0.483521303856,0.165105963057,0.0431221579192,0.762221208964,0.497640115215,0.32348310998
0.0956391856388,0.0312773197894,0.332329142059,0.185307556797,0.929649654379,0.127880711423,0.356678336114,0.056586366219,0.408328653065,0.50010770573,0.423221957149,0.093372030699,0.443886105315
0.245834106974,0.129734265631,0.505044184317,0.738261579818,0.0605259402602,0.594645346073,0.462161315063,0.532212403974,0.382818236495,0.949549882394,0.278570924312,0.878894164597,0.536979681067
0.96087969068,0.892089067753,0.337403483108,0.68872516466,0.943437779647,0.251878573882,0.258741014663,0.99148032928,0.133691800616,0.66068832935,0.369998916547,0.451542000576,0.438126348838
0.266575942259,0.900887310797,0.464856509265,0.205870980282,0.445771821044,0.741103365114,0.869789683906,0.447404617744,0.800656519176,0.358768435474,0.141211016603,0.00793886963148,0.433545323751
0.308160820727,0.304858460361,0.994795738682,0.481233348234,0.0442318771752,0.707343018711,0.0330595534379,0.652750637846,0.839739086933,0.276552843963,0.407825497879,0.114550723136,0.508039142925
0.604732852358,0.223938480693,0.150163100577,0.306107024503,0.600926401411,0.391512706559,0.203558942926,0.0486501184692,0.412906080642,0.636434120883,0.292066641288,0.769033254973,0.447135614271
0.787565659605,0.278425786438,0.820617499493,0.438801621135,0.227859259552,0.626120961881,0.264959098434,0.565971883801,0.561244446091,0.269711571014,0.464524691117,0.582753669257,0.481826902741
0.976114913992,0.588021871979,0.426158832308,0.427049275474,0.55341215818,0.286987931525,0.488561774135,0.312790167629,0.567255265848,0.351010927105,0.123921985375,0.18656564214,0.397396059443
0.141326136324,0.0771168927524,0.229417140917,0.142146803346,0.486949034625,0.309445034564,0.436623517204,0.411871762405,0.966519082946,0.819474195414,0.00432466112682,0.115889392779,0.596772646496
0.134424764719,0.576077512802,0.293162176856,0.99124617335,0.389967393006,0.779621750058,0.622083705688,0.514197695495,0.593518841082,0.267239621096,0.946135227533,0.955424100859,0.60229789657
0.956119546516,0.905359974354,0.490266913593,0.983645110131,0.600993936105,0.998932663525,0.848902024083,0.0119484730838,0.42676993141,0.630845182685,0.0460471291404,0.498492796093,0.367887414412
0.855931203151,0.716894415393,0.293783960795,0.810169789746,0.772444872334,0.361116648845,0.527715209506,0.291554155925,0.0339337837706,0.300061621212,0.0865482071957,0.243571626943,0.140181204059
0.405340219446,0.630004021962,0.550180223447,0.408062322918,0.988204690946,0.151142858407,0.972802411326,0.688058150856,0.967712294898,0.949915013788,0.865055598938,0.425831836335,0.927560969208
0.280409767908,0.804889569925,0.974455149592,0.186043850468,0.448134181592,0.0337177555886,0.861448218779,0.912998050256,0.829348237657,0.443964255983,0.125379472265,0.536050419837,0.466230655302
0.822639967644,0.414643665397,0.580839609256,0.654727665993,0.128229264032,0.326897109646,0.447385055573,0.917966152629,0.887542226868,0.852095434997,0.498298942069,0.448698268343,0.745978867978
0.811026456753,0.109837153845,0.339986375102,0.818204363867,0.253847535185,0.511886135855,0.230323720502,0.138511520231,0.442249879902,0.751816987468,0.0646179089435,0.422758111691,0.419561592104
0.0457631399086,0.431407686967,0.538303285736,0.517894160421,0.327200804524,0.320423787253,0.163089866147,0.921694310404,0.558210229593,0.164011872176,0.291651337924,0.322722108353,0.337957813231
0.689176021502,0.0418933441786,0.312909609292,0.904690379533,0.312831388045,0.708151819701,0.384761852662,0.949419850912,0.820076911658,0.0373325847131,0.981092478087,0.875012442777,0.612833991486
0.307031197501,0.421695914912,0.0212717696678,0.853935581175,0.799137714787,0.602739057803,0.168120277745,0.0904380661323,0.442756433862,0.229100974263,0.831720768571,0.295215598254,0.501192725565
0.799453529101,0.343714202654,0.828967222301,0.0186736813523,0.125656979972,0.899026239164,0.680983708573,0.688555398816,0.55334239246,0.707225863744,0.252592230441,0.982376356672,0.554386828882
0.577601381712,0.909873663433,0.142305282009,0.0119305634014,0.69466762034,0.80106194347,0.0263874988145,0.47250213167,0.970416145788,0.886140570194,0.445222961133,0.237397298887,0.767259892372
0.989134393708,0.722725485568,0.611900359386,0.546176267388,0.610970398225,0.687458363287,0.571944893011,0.328621602648,0.684050913628,0.677389821109,0.377842298042,0.653894044689,0.579761010926
0.467200517951,0.657192119383,0.524966793007,0.828230179423,0.399706047323,0.0743540862797,0.986418347417,0.321182122995,0.4959701896,0.86601652767,0.136751675129,0.717040058347,0.499579464133
0.665772775146,0.993843119824,0.611650717283,0.288641300881,0.867753628379,0.0297199150358,0.744751241896,0.508396830652,0.668221994756,0.821154824405,0.948564567974,0.00303603919179,0.812647129045
0.753895278128,0.768290776804,0.408841111204,0.771533519077,0.782211419023,0.323159529907,0.174636346221,0.195471460617,0.248767155179,0.732605396836,0.0844549523683,0.18687287314,0.355275834794
0.0734702657418,0.993440079942,0.144127713435,0.840199577868,0.527696649189,0.634429920407,0.567230496918,0.581287225119,0.759256043411,0.423774817598,0.602939471298,0.51729280682,0.595323444102
