#Number of concepts: 5
#Number of attributes the concept is dependent on: 3
#Concept components: {0: [10, 5, 10], 1: [7, 2, 4], 2: [2, 8, 3], 3: [2, 8, 1], 4: [4, 5, 1]}
#Noise prob: 0.2
#Order of concepts: [0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4]
#Length of concepts: [500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]
#Conflicting concepts: 0
#Functions used: {0: <function func1 at 0x10535fd70>, 1: <function func1 at 0x10535fd70>, 2: <function func1 at 0x10535fd70>, 3: <function func1 at 0x10535fd70>, 4: <function func1 at 0x10535fd70>}
#Composite concepts: []
#Gradual drift: 0
#Gradual drift length: 0
1,2,3,4,5,6,7,8,9,10,11,12,y
0.517755329403,0.55120113315,0.117061658577,0.730583567881,0.611684357288,0.2848568523,0.975532248968,0.23163986185,0.970181583982,0.649026773235,0.673105002596,0.653446069822,0.543688952497
0.231251991358,0.289301579594,0.325077715662,0.184643558969,0.383723680059,0.384466728376,0.606609175996,0.795673663884,0.0278366951084,0.185300244186,0.30126678523,0.500259237913,0.329000099612
0.238444539717,0.306110858554,0.775122151697,0.276466823594,0.611189840643,0.449774626333,0.407725168272,0.771308775998,0.358195943761,0.0914596399155,0.932520938134,0.836891853546,0.821605500867
0.367028078511,0.534328546046,0.673191068112,0.712792298676,0.90608758172,0.0973449266419,0.624254032357,0.664915134526,0.777688244458,0.853219035807,0.587613812221,0.7337239092,0.424190850362
0.972411702525,0.416692329405,0.165436853516,0.0937840949898,0.960665806663,0.779463599047,0.844294756408,0.925070648017,0.997194442998,0.102270134202,0.763291556807,0.170498795296,0.818682237553
0.269483112509,0.898927279651,0.0227931553453,0.254352948183,0.264348806329,0.0182235617647,0.332592746312,0.313635138464,0.430603705232,0.663673632051,0.327878281889,0.444005549074,0.224660041848
0.597831705664,0.556524659581,0.691199240504,0.45612254528,0.754318434036,0.472342283264,0.0718038664319,0.923077467266,0.244010092806,0.574929472091,0.451548873265,0.35156830373,0.458480009931
0.841624426241,0.632788500944,0.147330565216,0.743475051608,0.00582967400356,0.991452371803,0.0987292755033,0.225075169292,0.419675010781,0.135568519238,0.672207230804,0.116580908249,0.778622277804
0.551060810392,0.159470894723,0.425299669233,0.594550256467,0.99616956332,0.80253162846,0.292473540579,0.654095327674,0.670813299556,0.466978080099,0.477619876623,0.507410663223,0.585923793902
0.0833365560554,0.445666916367,0.2372152318,0.217867953984,0.333334168225,0.681363057538,0.376472308739,0.955514496617,0.90011239673,0.777863260172,0.604305916433,0.0845435102319,0.629991630135
